Time;Latitude;Longitude;Altitude;Speed;row;pitch;yaw
;;;;;-619.000.000.000.000;139.000.000.000.000;109.410.000.000.000
;;;;;-626.000.000.000.000;142.000.000.000.000;109.410.000.000.000
;;;;;-632.000.000.000.000;148.000.000.000.000;109.410.000.000.000
;;;;;-635.000.000.000.000;157.000.000.000.000;109.400.000.000.000
;;;;;-634.000.000.000.000;165.000.000.000.000;109.390.000.000.000
;;;;;-619.000.000.000.000;175.000.000.000.000;109.340.000.000.000
;;;;;-585.000.000.000.000;185.000.000.000.000;109.270.000.000.000
;;;;;-544.000.000.000.000;190.000.000.000.000;109.210.000.000.000
;;;;;-515.000.000.000.000;190.000.000.000.000;109.150.000.000.000
;;;;;-488.000.000.000.000;194.000.000.000.000;109.130.000.000.000
;;;;;-453.000.000.000.000;2;109.150.000.000.000
;;;;;-411.000.000.000.000;207.000.000.000.000;109.240.000.000.000
;;;;;-363.000.000.000.000;219.000.000.000.000;109.400.000.000.000
;;;;;-316.000.000.000.000;233.000.000.000.000;109.620.000.000.000
;;;;;-303.000.000.000.000;235.000.000.000.000;109.860.000.000.000
;;;;;-340.000.000.000.000;232.000.000.000.000;110.150.000.000.000
;;;;;-386.000.000.000.000;239.000.000.000.000;110.540.000.000.000
;;;;;-413.000.000.000.000;248.000.000.000.000;111.020.000.000.000
;;;;;-423.000.000.000.000;260.000.000.000.000;111.580.000.000.000
;;;;;-457.000.000.000.000;276.000.000.000.000;112.120.000.000.000
;;;;;-484.000.000.000.000;286.000.000.000.000;112.570.000.000.000
;;;;;-486.000.000.000.000;294.000.000.000.000;112.860.000.000.000
;;;;;-463.000.000.000.000;303.000.000.000.000;112.980.000.000.000
;;;;;-434.000.000.000.000;313.000.000.000.000;112.920.000.000.000
;;;;;-408.000.000.000.000;321.000.000.000.000;112.690.000.000.000
;;;;;-384.000.000.000.000;327.000.000.000.000;112.320.000.000.000
;;;;;-355.000.000.000.000;332.000.000.000.000;111.830.000.000.000
;;;;;-329.000.000.000.000;337.000.000.000.000;111.250.000.000.000
;;;;;-311.000.000.000.000;343.000.000.000.000;110.610.000.000.000
;;;;;-289.000.000.000.000;349.000.000.000.000;109.940.000.000.000
;;;;;-270.000.000.000.000;354.000.000.000.000;109.250.000.000.000
;;;;;-256.000.000.000.000;359.000.000.000.000;108.570.000.000.000
;;;;;-237.000.000.000.000;360.000.000.000.000;107.950.000.000.000
;;;;;-226.000.000.000.000;358.000.000.000.000;107.380.000.000.000
;;;;;-225.000.000.000.000;356.000.000.000.000;106.860.000.000.000
;;;;;-231.000.000.000.000;356.000.000.000.000;106.440.000.000.000
;;;;;-247.000.000.000.000;359.000.000.000.000;106.110.000.000.000
;;;;;-261.000.000.000.000;365.000.000.000.000;105.890.000.000.000
;;;;;-277.000.000.000.000;372.000.000.000.000;105.780.000.000.000
;;;;;-296.000.000.000.000;380.000.000.000.000;105.780.000.000.000
;;;;;-314.000.000.000.000;389.000.000.000.000;105.870.000.000.000
;;;;;-320.000.000.000.000;399.000.000.000.000;106.060.000.000.000
;;;;;-312.000.000.000.000;409.000.000.000.000;106.300.000.000.000
;;;;;-294.000.000.000.000;420.000.000.000.000;106.590.000.000.000
;;;;;-254.000.000.000.000;432.000.000.000.000;106.910.000.000.000
;;;;;-198.000.000.000.000;443.000.000.000.000;107.250.000.000.000
;;;;;-139.000.000.000.000;448.000.000.000.000;107.580.000.000.000
;;;;;-0,73;448.000.000.000.000;107.900.000.000.000
;;;;;-0,14;442.000.000.000.000;108.190.000.000.000
;;;;;0,5;437.000.000.000.000;108.480.000.000.000
;;;;;105.000.000.000.000;428.000.000.000.000;108.730.000.000.000
;;;;;152.000.000.000.000;416.000.000.000.000;108.940.000.000.000
;;;;;198.000.000.000.000;409.000.000.000.000;109.160.000.000.000
;;;;;214.000.000.000.000;403.000.000.000.000;109.330.000.000.000
;;;;;232.000.000.000.000;4;109.450.000.000.000
;;;;;266.000.000.000.000;398.000.000.000.000;109.540.000.000.000
;;;;;308.000.000.000.000;395.000.000.000.000;109.600.000.000.000
;;;;;359.000.000.000.000;393.000.000.000.000;109.620.000.000.000
;;;;;406.000.000.000.000;389.000.000.000.000;109.610.000.000.000
;;;;;431.000.000.000.000;380.000.000.000.000;109.560.000.000.000
;;;;;441.000.000.000.000;370.000.000.000.000;109.500.000.000.000
;;;;;448.000.000.000.000;361.000.000.000.000;109.450.000.000.000
;;;;;437.000.000.000.000;357.000.000.000.000;109.410.000.000.000
;;;;;398.000.000.000.000;358.000.000.000.000;109.380.000.000.000
;;;;;336.000.000.000.000;361.000.000.000.000;109.350.000.000.000
;;;;;270.000.000.000.000;367.000.000.000.000;109.340.000.000.000
;;;;;191.000.000.000.000;370.000.000.000.000;109.360.000.000.000
;;;;;0,88;375.000.000.000.000;109.370.000.000.000
;;;;;-0,04;382.000.000.000.000;109.400.000.000.000
;;;;;-0,71;386.000.000.000.000;109.500.000.000.000
;;;;;-107.000.000.000.000;388.000.000.000.000;109.670.000.000.000
;;;;;-128.000.000.000.000;387.000.000.000.000;109.870.000.000.000
;;;;;-148.000.000.000.000;386.000.000.000.000;110.070.000.000.000
;;;;;-178.000.000.000.000;386.000.000.000.000;110.250.000.000.000
;;;;;-211.000.000.000.000;383.000.000.000.000;110.410.000.000.000
;;;;;-241.000.000.000.000;379.000.000.000.000;110.540.000.000.000
;;;;;-269.000.000.000.000;376.000.000.000.000;110.660.000.000.000
;;;;;-280.000.000.000.000;373.000.000.000.000;110.760.000.000.000
;;;;;-286.000.000.000.000;370.000.000.000.000;110.860.000.000.000
;;;;;-294.000.000.000.000;370.000.000.000.000;110.930.000.000.000
;;;;;-297.000.000.000.000;371.000.000.000.000;110.970.000.000.000
;;;;;-303.000.000.000.000;373.000.000.000.000;110.980.000.000.000
;;;;;-324.000.000.000.000;374.000.000.000.000;110.950.000.000.000
;;;;;-361.000.000.000.000;377.000.000.000.000;110.880.000.000.000
;;;;;-394.000.000.000.000;378.000.000.000.000;110.790.000.000.000
;;;;;-417.000.000.000.000;380.000.000.000.000;110.700.000.000.000
;;;;;-416.000.000.000.000;380.000.000.000.000;110.620.000.000.000
;;;;;-395.000.000.000.000;379.000.000.000.000;110.510.000.000.000
;;;;;-364.000.000.000.000;375.000.000.000.000;110.350.000.000.000
;;;;;-343.000.000.000.000;371.000.000.000.000;110.120.000.000.000
;;;;;-327.000.000.000.000;371.000.000.000.000;109.820.000.000.000
;;;;;-322.000.000.000.000;366.000.000.000.000;109.480.000.000.000
;;;;;-341.000.000.000.000;359.000.000.000.000;109.120.000.000.000
;;;;;-360.000.000.000.000;358.000.000.000.000;108.750.000.000.000
;;;;;-373.000.000.000.000;360.000.000.000.000;108.400.000.000.000
;;;;;-4;361.000.000.000.000;108.080.000.000.000
;;;;;-427.000.000.000.000;361.000.000.000.000;107.780.000.000.000
;;;;;-443.000.000.000.000;361.000.000.000.000;107.520.000.000.000
;;;;;-465.000.000.000.000;360.000.000.000.000;107.350.000.000.000
;;;;;-483.000.000.000.000;359.000.000.000.000;107.270.000.000.000
;;;;;-495.000.000.000.000;361.000.000.000.000;107.270.000.000.000
;;;;;-517.000.000.000.000;372.000.000.000.000;107.340.000.000.000
;;;;;-523.000.000.000.000;388.000.000.000.000;107.460.000.000.000
;;;;;-526.000.000.000.000;403.000.000.000.000;107.610.000.000.000
;;;;;-528.000.000.000.000;412.000.000.000.000;107.790.000.000.000
;;;;;-522.000.000.000.000;415.000.000.000.000;108
;;;;;-504.000.000.000.000;417.000.000.000.000;108.250.000.000.000
;;;;;-470.000.000.000.000;427.000.000.000.000;108.500.000.000.000
;;;;;-457.000.000.000.000;440.000.000.000.000;108.670.000.000.000
;;;;;-450.000.000.000.000;446.000.000.000.000;108.780.000.000.000
;;;;;-432.000.000.000.000;451.000.000.000.000;108.840.000.000.000
;;;;;-393.000.000.000.000;456.000.000.000.000;108.840.000.000.000
;;;;;-344.000.000.000.000;459.000.000.000.000;108.800.000.000.000
;;;;;-305.000.000.000.000;465.000.000.000.000;108.750.000.000.000
;;;;;-278.000.000.000.000;476.000.000.000.000;108.680.000.000.000
;;;;;-257.000.000.000.000;486.000.000.000.000;108.550.000.000.000
;;;;;-241.000.000.000.000;495.000.000.000.000;108.380.000.000.000
;;;;;-228.000.000.000.000;503.000.000.000.000;108.190.000.000.000
;;;;;-224.000.000.000.000;513.000.000.000.000;108
;;;;;-228.000.000.000.000;522.000.000.000.000;107.820.000.000.000
;;;;;-232.000.000.000.000;530.000.000.000.000;107.660.000.000.000
;;;;;-204.000.000.000.000;534.000.000.000.000;107.600.000.000.000
;;;;;-129.000.000.000.000;531.000.000.000.000;107.670.000.000.000
;;;;;-0,28;524.000.000.000.000;107.820.000.000.000
;;;;;0,54;513.000.000.000.000;107.980.000.000.000
;;;;;0,93;504.000.000.000.000;108.140.000.000.000
;;;;;109.000.000.000.000;502.000.000.000.000;108.270.000.000.000
;;;;;122.000.000.000.000;506.000.000.000.000;108.410.000.000.000
;;;;;137.000.000.000.000;511.000.000.000.000;108.560.000.000.000
;;;;;152.000.000.000.000;515.000.000.000.000;108.720.000.000.000
;;;;;165.000.000.000.000;520.000.000.000.000;108.870.000.000.000
;;;;;173.000.000.000.000;524.000.000.000.000;109.040.000.000.000
;;;;;171.000.000.000.000;528.000.000.000.000;109.200.000.000.000
;;;;;142.000.000.000.000;526.000.000.000.000;109.340.000.000.000
;;;;;107.000.000.000.000;519.000.000.000.000;109.460.000.000.000
;;;;;0,74;513.000.000.000.000;109.570.000.000.000
;;;;;0,26;503.000.000.000.000;109.660.000.000.000
;;;;;-0,14;490.000.000.000.000;109.720.000.000.000
;;;;;-0,35;479.000.000.000.000;109.750.000.000.000
;;;;;-0,47;471.000.000.000.000;109.740.000.000.000
;;;;;-0,64;466.000.000.000.000;109.670.000.000.000
;;;;;-0,81;462.000.000.000.000;109.550.000.000.000
;;;;;-0,95;456.000.000.000.000;109.390.000.000.000
;;;;;-103.000.000.000.000;449.000.000.000.000;109.220.000.000.000
;;;;;-112.000.000.000.000;442.000.000.000.000;109.040.000.000.000
;;;;;-115.000.000.000.000;434.000.000.000.000;108.870.000.000.000
;;;;;-105.000.000.000.000;428.000.000.000.000;108.730.000.000.000
;;;;;-0,8;427.000.000.000.000;108.610.000.000.000
;;;;;-0,61;429.000.000.000.000;108.490.000.000.000
;;;;;-0,56;425.000.000.000.000;108.340.000.000.000
;;;;;-0,71;416.000.000.000.000;108.170.000.000.000
;;;;;-0,97;406.000.000.000.000;107.970.000.000.000
;;;;;-124.000.000.000.000;4;107.760.000.000.000
;;;;;-154.000.000.000.000;397.000.000.000.000;107.560.000.000.000
;;;;;-180.000.000.000.000;396.000.000.000.000;107.420.000.000.000
;;;;;-204.000.000.000.000;397.000.000.000.000;107.340.000.000.000
;;;;;-224.000.000.000.000;398.000.000.000.000;107.290.000.000.000
;;;;;-243.000.000.000.000;398.000.000.000.000;107.270.000.000.000
;;;;;-264.000.000.000.000;399.000.000.000.000;107.280.000.000.000
;;;;;-282.000.000.000.000;397.000.000.000.000;107.330.000.000.000
;;;;;-307.000.000.000.000;394.000.000.000.000;107.410.000.000.000
;;;;;-312.000.000.000.000;387.000.000.000.000;107.530.000.000.000
;;;;;-317.000.000.000.000;372.000.000.000.000;107.700.000.000.000
;;;;;-333.000.000.000.000;364.000.000.000.000;107.950.000.000.000
;;;;;-355.000.000.000.000;362.000.000.000.000;108.270.000.000.000
;;;;;-361.000.000.000.000;362.000.000.000.000;108.670.000.000.000
;;;;;-367.000.000.000.000;366.000.000.000.000;109.140.000.000.000
;;;;;-373.000.000.000.000;375.000.000.000.000;109.680.000.000.000
;;;;;-374.000.000.000.000;385.000.000.000.000;110.270.000.000.000
;;;;;-354.000.000.000.000;393.000.000.000.000;110.880.000.000.000
;;;;;-333.000.000.000.000;406.000.000.000.000;111.480.000.000.000
;;;;;-333.000.000.000.000;417.000.000.000.000;112.040.000.000.000
;;;;;-328.000.000.000.000;424.000.000.000.000;112.550.000.000.000
;;;;;-309.000.000.000.000;431.000.000.000.000;113.040.000.000.000
;;;;;-305.000.000.000.000;437.000.000.000.000;113.450.000.000.000
;;;;;-304.000.000.000.000;443.000.000.000.000;113.760.000.000.000
;;;;;-291.000.000.000.000;448.000.000.000.000;113.990.000.000.000
;;;;;-281.000.000.000.000;451.000.000.000.000;114.130.000.000.000
;;;;;-289.000.000.000.000;453.000.000.000.000;114.180.000.000.000
;;;;;-301.000.000.000.000;453.000.000.000.000;114.150.000.000.000
;;;;;-320.000.000.000.000;451.000.000.000.000;114
;;;;;-350.000.000.000.000;449.000.000.000.000;113.750.000.000.000
;;;;;-386.000.000.000.000;452.000.000.000.000;113.410.000.000.000
;;;;;-414.000.000.000.000;457.000.000.000.000;113.010.000.000.000
;;;;;-427.000.000.000.000;463.000.000.000.000;112.580.000.000.000
;;;;;-435.000.000.000.000;469.000.000.000.000;112.130.000.000.000
;;;;;-434.000.000.000.000;475.000.000.000.000;111.650.000.000.000
;;;;;-441.000.000.000.000;478.000.000.000.000;111.170.000.000.000
;;;;;-471.000.000.000.000;479.000.000.000.000;110.690.000.000.000
;;;;;-507.000.000.000.000;481.000.000.000.000;110.240.000.000.000
;;;;;-555.000.000.000.000;481.000.000.000.000;109.820.000.000.000
;;;;;-602.000.000.000.000;483.000.000.000.000;109.460.000.000.000
;;;;;-621.000.000.000.000;482.000.000.000.000;109.140.000.000.000
;;;;;-605.000.000.000.000;476.000.000.000.000;108.890.000.000.000
;;;;;-579.000.000.000.000;467.000.000.000.000;108.690.000.000.000
;;;;;-566.000.000.000.000;459.000.000.000.000;108.500.000.000.000
;;;;;-571.000.000.000.000;452.000.000.000.000;108.330.000.000.000
;;;;;-586.000.000.000.000;449.000.000.000.000;108.170.000.000.000
;;;;;-583.000.000.000.000;446.000.000.000.000;108.060.000.000.000
;;;;;-565.000.000.000.000;448.000.000.000.000;107.990.000.000.000
;;;;;-556.000.000.000.000;454.000.000.000.000;107.960.000.000.000
;;;;;-584.000.000.000.000;451.000.000.000.000;107.960.000.000.000
;;;;;-582.000.000.000.000;447.000.000.000.000;108.020.000.000.000
;;;;;-498.000.000.000.000;459.000.000.000.000;108.190.000.000.000
;;;;;-399.000.000.000.000;480.000.000.000.000;108.420.000.000.000
;;;;;-339.000.000.000.000;492.000.000.000.000;108.660.000.000.000
;;;;;-301.000.000.000.000;493.000.000.000.000;108.880.000.000.000
;;;;;-268.000.000.000.000;492.000.000.000.000;109.080.000.000.000
;;;;;-221.000.000.000.000;492.000.000.000.000;109.280.000.000.000
;;;;;-183.000.000.000.000;491.000.000.000.000;109.460.000.000.000
;;;;;-155.000.000.000.000;488.000.000.000.000;109.580.000.000.000
;;;;;-134.000.000.000.000;487.000.000.000.000;109.640.000.000.000
;;;;;-135.000.000.000.000;492.000.000.000.000;109.620.000.000.000
;;;;;-155.000.000.000.000;501.000.000.000.000;109.530.000.000.000
;;;;;-198.000.000.000.000;512.000.000.000.000;109.370.000.000.000
;;;;;-261.000.000.000.000;523.000.000.000.000;109.170.000.000.000
;;;;;-347.000.000.000.000;534.000.000.000.000;108.930.000.000.000
;;;;;-424.000.000.000.000;544.000.000.000.000;108.650.000.000.000
;;;;;-470.000.000.000.000;553.000.000.000.000;108.340.000.000.000
;;;;;-512.000.000.000.000;560.000.000.000.000;108.020.000.000.000
;;;;;-556.000.000.000.000;570.000.000.000.000;107.710.000.000.000
;;;;;-610.000.000.000.000;582.000.000.000.000;107.420.000.000.000
;;;;;-643.000.000.000.000;599.000.000.000.000;107.170.000.000.000
;;;;;-656.000.000.000.000;615.000.000.000.000;106.960.000.000.000
;;;;;-666.000.000.000.000;630.000.000.000.000;106.780.000.000.000
;;;;;-676.000.000.000.000;644.000.000.000.000;106.620.000.000.000
;;;;;-693.000.000.000.000;658.000.000.000.000;106.440.000.000.000
;;;;;-706.000.000.000.000;671.000.000.000.000;106.260.000.000.000
;;;;;-715.000.000.000.000;682.000.000.000.000;106.060.000.000.000
;;;;;-719.000.000.000.000;690.000.000.000.000;105.850.000.000.000
;;;;;-719.000.000.000.000;699.000.000.000.000;105.630.000.000.000
;;;;;-708.000.000.000.000;703.000.000.000.000;105.430.000.000.000
;;;;;-684.000.000.000.000;705.000.000.000.000;105.230.000.000.000
;;;;;-674.000.000.000.000;709.000.000.000.000;105.020.000.000.000
;;;;;-660.000.000.000.000;713.000.000.000.000;104.800.000.000.000
;;;;;-645.000.000.000.000;715.000.000.000.000;104.620.000.000.000
;;;;;-633.000.000.000.000;717.000.000.000.000;104.460.000.000.000
;;;;;-622.000.000.000.000;720.000.000.000.000;104.320.000.000.000
;;;;;-606.000.000.000.000;724.000.000.000.000;104.190.000.000.000
;;;;;-580.000.000.000.000;725.000.000.000.000;104.100.000.000.000
;;;;;-549.000.000.000.000;727.000.000.000.000;104.020.000.000.000
;;;;;-510.000.000.000.000;729.000.000.000.000;103.970.000.000.000
;;;;;-462.000.000.000.000;730.000.000.000.000;103.930.000.000.000
;;;;;-395.000.000.000.000;733.000.000.000.000;103.880.000.000.000
;;;;;-320.000.000.000.000;735.000.000.000.000;103.840.000.000.000
;;;;;-247.000.000.000.000;733.000.000.000.000;103.790.000.000.000
;;;;;-195.000.000.000.000;730.000.000.000.000;103.750.000.000.000
;;;;;-158.000.000.000.000;727.000.000.000.000;103.700.000.000.000
;;;;;-125.000.000.000.000;723.000.000.000.000;103.660.000.000.000
;;;;;-0,96;719.000.000.000.000;103.620.000.000.000
;;;;;-0,69;716.000.000.000.000;103.600.000.000.000
;;;;;-0,46;716.000.000.000.000;103.600.000.000.000
;;;;;-0,12;719.000.000.000.000;103.600.000.000.000
;;;;;0,08;720.000.000.000.000;103.600.000.000.000
;;;;;0,29;722.000.000.000.000;103.590.000.000.000
;;;;;0,48;726.000.000.000.000;103.580.000.000.000
;;;;;0,71;731.000.000.000.000;103.570.000.000.000
;;;;;1;735.000.000.000.000;103.570.000.000.000
;;;;;132.000.000.000.000;741.000.000.000.000;103.590.000.000.000
;;;;;158.000.000.000.000;744.000.000.000.000;103.590.000.000.000
;;;;;171.000.000.000.000;744.000.000.000.000;103.580.000.000.000
;;;;;176.000.000.000.000;743.000.000.000.000;103.560.000.000.000
;;;;;171.000.000.000.000;741.000.000.000.000;103.560.000.000.000
;;;;;172.000.000.000.000;738.000.000.000.000;103.600.000.000.000
;;;;;178.000.000.000.000;734.000.000.000.000;103.650.000.000.000
;;;;;169.000.000.000.000;732.000.000.000.000;103.700.000.000.000
;;;;;165.000.000.000.000;729.000.000.000.000;103.790.000.000.000
;;;;;157.000.000.000.000;725.000.000.000.000;103.920.000.000.000
;;;;;150.000.000.000.000;722.000.000.000.000;104.110.000.000.000
;;;;;150.000.000.000.000;719.000.000.000.000;104.340.000.000.000
;;;;;150.000.000.000.000;717.000.000.000.000;104.590.000.000.000
;;;;;150.000.000.000.000;716.000.000.000.000;104.880.000.000.000
;;;;;151.000.000.000.000;716.000.000.000.000;105.160.000.000.000
;;;;;164.000.000.000.000;716.000.000.000.000;105.470.000.000.000
;;;;;183.000.000.000.000;714.000.000.000.000;105.780.000.000.000
;;;;;205.000.000.000.000;712.000.000.000.000;106.110.000.000.000
;;;;;224.000.000.000.000;709.000.000.000.000;106.430.000.000.000
;;;;;246.000.000.000.000;705.000.000.000.000;106.740.000.000.000
;;;;;263.000.000.000.000;702.000.000.000.000;107.050.000.000.000
;;;;;278.000.000.000.000;698.000.000.000.000;107.340.000.000.000
;;;;;290.000.000.000.000;695.000.000.000.000;107.610.000.000.000
;;;;;301.000.000.000.000;695.000.000.000.000;107.870.000.000.000
;;;;;307.000.000.000.000;694.000.000.000.000;108.110.000.000.000
;;;;;310.000.000.000.000;693.000.000.000.000;108.330.000.000.000
;;;;;312.000.000.000.000;690.000.000.000.000;108.540.000.000.000
;;;;;304.000.000.000.000;689.000.000.000.000;108.730.000.000.000
;;;;;288.000.000.000.000;688.000.000.000.000;108.910.000.000.000
;;;;;268.000.000.000.000;689.000.000.000.000;109.090.000.000.000
;;;;;252.000.000.000.000;691.000.000.000.000;109.280.000.000.000
;;;;;244.000.000.000.000;695.000.000.000.000;109.470.000.000.000
;;;;;231.000.000.000.000;697.000.000.000.000;109.690.000.000.000
;;;;;209.000.000.000.000;702.000.000.000.000;109.910.000.000.000
;;;;;185.000.000.000.000;705.000.000.000.000;110.140.000.000.000
;;;;;166.000.000.000.000;709.000.000.000.000;110.360.000.000.000
;;;;;155.000.000.000.000;712.000.000.000.000;110.560.000.000.000
;;;;;152.000.000.000.000;717.000.000.000.000;110.710.000.000.000
;;;;;145.000.000.000.000;722.000.000.000.000;110.800.000.000.000
;;;;;139.000.000.000.000;728.000.000.000.000;110.840.000.000.000
;;;;;135.000.000.000.000;737.000.000.000.000;110.830.000.000.000
;;;;;129.000.000.000.000;746.000.000.000.000;110.750.000.000.000
;;;;;121.000.000.000.000;754.000.000.000.000;110.640.000.000.000
;;;;;102.000.000.000.000;760.000.000.000.000;110.480.000.000.000
;;;;;0,86;765.000.000.000.000;110.300.000.000.000
;;;;;0,7;771.000.000.000.000;110.120.000.000.000
;;;;;0,52;777.000.000.000.000;109.930.000.000.000
;;;;;0,22;783.000.000.000.000;109.750.000.000.000
;;;;;-0,13;787.000.000.000.000;109.580.000.000.000
;;;;;-0,36;789.000.000.000.000;109.420.000.000.000
;;;;;-0,42;794.000.000.000.000;109.300.000.000.000
;;;;;-0,4;802.000.000.000.000;109.220.000.000.000
;;;;;-0,44;807.000.000.000.000;109.170.000.000.000
;;;;;-0,57;812.000.000.000.000;109.130.000.000.000
;;;;;-0,62;814.000.000.000.000;109.120.000.000.000
;;;;;-0,66;814.000.000.000.000;109.130.000.000.000
;;;;;-0,72;815.000.000.000.000;109.170.000.000.000
;;;;;-0,79;818.000.000.000.000;109.250.000.000.000
;;;;;-0,8;820.000.000.000.000;109.340.000.000.000
;;;;;-0,76;824.000.000.000.000;109.460.000.000.000
;;;;;-0,72;829.000.000.000.000;109.590.000.000.000
